,Unnamed: 0,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_imgs,num_videos,average_token_length,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_sentiment_polarity
86,86,9,91,0.8131868131868132,0.6813186813186813,59,128,4,0,5.186813186813187,0,0,1,0,0,0,0,0,0.6599999999999999,-0.0074999999999999,0.4516129032258064,0.5483870967741935,0.4516129032258064,0.5483870967741935,0.1573896322362241,0.3233333333333333,0.0223159718432827,-0.0099582560296846,0.9,-0.6,0.6
87,87,12,284,0.5387323943661971,0.6056338028169014,126,127,4,0,4.845070422535211,0,0,1,0,0,0,0,0,0.3950865800865801,0.2083116883116883,0.9651162790697676,0.0348837209302325,0.9651162790697676,0.0348837209302325,0.1760218059356242,0.3233333333333333,-0.0348534046309065,-0.0923054070112893,0.6666666666666666,0.3333333333333333,0.3333333333333333
88,88,9,851,0.4923619271445358,0.5605170387779084,350,127,3,0,4.580493537015276,0,0,1,0,0,0,0,0,0.4705791344966603,0.1755565597060442,0.9475890985324948,0.0524109014675052,0.9475890985324948,0.0524109014675052,0.1558153474119999,0.3470588235294118,-0.0136223827517454,-0.0923054070112893,0.4,0.1,0.1
89,89,10,213,0.5868544600938967,0.6056338028169014,98,126,4,0,5.051643192488263,0,0,1,0,0,0,0,0,0.4984848484848485,0.3484051036682616,0.9689922480620154,0.0310077519379844,0.9689922480620154,0.0310077519379844,0.2081316398191705,0.3484051036682616,0.0343062483008135,0.0078282828282828,0.8,0.4,0.4
90,90,10,217,0.5944700460829493,0.5253456221198156,92,125,3,0,4.497695852534562,0,0,1,0,0,0,0,0,0.3682067932067931,0.2316433566433566,0.9385964912280702,0.0614035087719298,0.9385964912280702,0.0614035087719298,0.1753784258367605,0.3484051036682616,-0.0335122230274903,-0.0923054070112893,0.3,0.1,0.1
91,91,9,286,0.6468531468531469,0.6783216783216783,152,130,3,0,5.080419580419581,0,0,1,0,0,0,0,0,0.4039772727272727,0.238996212121212,0.9587628865979382,0.0412371134020618,0.9587628865979382,0.0412371134020618,0.187422473284942,0.3470588235294118,0.01409838457781,-0.0726190476190476,0.0666666666666666,0.0333333333333333,0.0333333333333333
92,92,8,173,0.6242774566473989,0.5375722543352601,76,125,3,0,4.491329479768786,0,0,0,1,0,0,0,0,0.3675,0.0875,0.989247311827957,0.010752688172043,0.989247311827957,0.010752688172043,0.150204665883869,0.3484051036682616,-0.0099582560296846,-0.0099582560296846,0.0,0.0,0.0
93,93,7,706,0.5070821529745042,0.6062322946175638,302,139,3,0,4.86543909348442,0,0,1,0,0,0,0,0,0.601256840643633,0.1076400800457404,0.9579439252336448,0.0420560747663551,0.9579439252336448,0.0420560747663551,0.1334898414151382,0.3233333333333333,-0.0061240278174324,-0.0923054070112893,0.0,0.0,0.0
94,94,11,1095,0.4776255707762557,0.5799086757990868,448,144,3,0,4.829223744292237,0,0,1,0,0,0,0,0,0.4579837086781531,0.156511744428411,0.925984251968504,0.074015748031496,0.925984251968504,0.074015748031496,0.1514646676381802,0.3233333333333333,-0.0117208792720339,-0.0923054070112893,0.0,0.0,0.0
95,95,5,227,0.6960352422907489,0.6211453744493393,122,129,3,0,4.92511013215859,0,0,1,0,0,0,0,0,0.5181818181818182,0.1366310160427807,0.9290780141843972,0.0709219858156028,0.9290780141843972,0.0709219858156028,0.1402786325137653,0.3470588235294118,-0.0183535709049459,-0.0923054070112893,0.0,0.0,0.0
96,96,7,34,0.8823529411764706,0.5588235294117647,18,126,3,0,4.882352941176471,0,0,1,0,0,0,0,0,0.72,0.17,0.9473684210526316,0.0526315789473684,0.9473684210526316,0.0526315789473684,0.1700213458140541,0.3041030048382989,0.0427324487107095,0.0427324487107095,1.0,-1.0,1.0
97,97,9,323,0.5789473684210527,0.5913312693498453,148,125,4,0,4.656346749226006,0,0,1,0,0,0,0,0,0.4990327380952381,0.0259672619047619,0.7696335078534031,0.2303664921465968,0.7696335078534031,0.2303664921465968,0.1400083714395789,0.3233333333333333,0.0199155385764373,-0.0726190476190476,0.2,-0.1,0.1
98,98,6,1073,0.4725069897483691,0.6001863932898416,434,150,4,0,4.911463187325256,0,0,1,0,0,0,0,0,0.4633894169976644,0.0500603071398818,0.9503105590062112,0.0496894409937888,0.9503105590062112,0.0496894409937888,0.1120450810303629,0.3233333333333333,-0.0040719313120102,-0.0923054070112893,0.0,0.0,0.0
99,99,5,103,0.7087378640776699,0.6699029126213593,55,126,3,0,4.902912621359223,0,0,1,0,0,0,0,0,0.2666666666666666,0.103030303030303,0.9420289855072465,0.0579710144927536,0.9420289855072465,0.0579710144927536,0.1073806266299546,0.2227728411938938,0.0001693921083125,-0.0726190476190476,0.1,0.0,0.0
100,100,8,119,0.7058823529411765,0.5294117647058824,57,126,3,0,4.815126050420168,0,0,1,0,0,0,0,0,0.4375,-0.0974999999999999,0.6190476190476191,0.3809523809523809,0.6190476190476191,0.3809523809523809,0.1371384742372712,0.3233333333333333,-0.0914082792207792,-0.0974999999999999,0.54375,-0.25625,0.25625
101,101,7,48,0.7916666666666666,0.5208333333333334,23,128,4,0,4.708333333333333,0,0,1,0,0,0,0,0,0.4800000000000001,0.4,0.96,0.04,0.96,0.04,0.2765876261398843,0.4,0.0078282828282828,0.0078282828282828,0.0,0.0,0.0
102,102,8,105,0.8,0.5714285714285714,57,124,3,0,4.6761904761904765,0,0,1,0,0,0,0,0,0.4958333333333333,0.409375,0.9333333333333332,0.0666666666666666,0.9333333333333332,0.0666666666666666,0.1967055905136798,0.3874999999999999,0.0240879943325595,0.0078282828282828,0.0,0.0,0.0
103,103,7,292,0.6232876712328768,0.6506849315068494,149,140,4,0,4.842465753424658,0,0,1,0,0,0,0,0,0.2352813852813852,0.0903860028860029,0.9578947368421052,0.0421052631578947,0.9578947368421052,0.0421052631578947,0.1182225301613801,0.3233333333333333,-0.0094321445290696,-0.0923054070112893,0.1666666666666666,-0.1666666666666666,0.1666666666666666
104,104,9,455,0.5604395604395604,0.621978021978022,208,129,3,0,5.204395604395605,0,0,1,0,0,0,0,0,0.5126731601731601,0.1488852813852814,0.9681978798586572,0.0318021201413427,0.9681978798586572,0.0318021201413427,0.1324762358126156,0.3233333333333333,-0.0078822233158134,-0.0923054070112893,0.0,0.0,0.0
105,105,10,333,0.5795795795795796,0.5225225225225225,138,125,3,0,4.354354354354355,0,0,1,0,0,0,0,0,0.3418642951251646,0.0436100131752305,0.8045977011494253,0.1954022988505747,0.8045977011494253,0.1954022988505747,0.1516391405880631,0.3874999999999999,0.0283626085069149,-0.0923054070112893,0.0,0.0,0.0
106,106,10,778,0.4897172236503856,0.5347043701799485,303,129,3,0,4.69280205655527,0,0,1,0,0,0,0,0,0.4931334016860333,0.259705371383003,0.9591346153846154,0.0408653846153846,0.9591346153846154,0.0408653846153846,0.1799409136588731,0.3470588235294118,-0.0344630464286729,-0.0974999999999999,0.1,0.2,0.2
107,107,11,203,0.6798029556650246,0.5714285714285714,101,128,3,0,4.768472906403941,0,0,0,1,0,0,0,0,0.3718954248366013,0.1029411764705882,0.9482758620689656,0.0517241379310344,0.9482758620689656,0.0517241379310344,0.1331217756446999,0.3484051036682616,0.0151228592739979,-0.0099582560296846,0.0,0.0,0.0
108,108,10,278,0.6223021582733813,0.6366906474820144,137,134,3,0,5.071942446043166,0,0,1,0,0,0,0,0,0.4393939393939394,0.2758953168044077,0.9774011299435028,0.0225988700564971,0.9774011299435028,0.0225988700564971,0.1907445866665905,0.3233333333333333,-0.0117239244182521,-0.0923054070112893,0.0,0.0,0.0
109,109,6,226,0.6814159292035398,0.6415929203539823,118,129,3,0,5.172566371681416,0,0,1,0,0,0,0,0,0.4209785828206882,0.0351218956482114,0.6758620689655173,0.3241379310344827,0.6758620689655173,0.3241379310344827,0.138075683196318,0.3484051036682616,0.0215003008185187,-0.0923054070112893,0.0,0.0,0.0
110,110,11,134,0.7089552238805971,0.6791044776119403,74,127,3,0,4.902985074626866,0,0,1,0,0,0,0,0,0.3526223776223776,0.1998251748251748,0.912087912087912,0.0879120879120879,0.912087912087912,0.0879120879120879,0.1810294167209166,0.3233333333333333,-0.0277881459968173,-0.0923054070112893,0.0,0.0,0.0
111,111,8,210,0.5857142857142857,0.6285714285714286,100,127,4,0,4.976190476190476,0,0,1,0,0,0,0,0,0.1832264957264957,0.0222222222222222,0.6818181818181818,0.3181818181818182,0.6818181818181818,0.3181818181818182,0.1500654065542626,0.3470588235294118,0.0198872843474299,-0.0923054070112893,0.0,0.0,0.0
112,112,8,151,0.7019867549668874,0.6291390728476821,82,125,3,0,5.125827814569536,0,0,1,0,0,0,0,0,0.7416666666666667,0.175,0.936842105263158,0.0631578947368421,0.936842105263158,0.0631578947368421,0.1512168975883267,0.3233333333333333,0.0131299284329587,-0.0726190476190476,0.95,0.65,0.65
113,113,8,87,0.7931034482758621,0.5517241379310345,47,128,3,0,5.0344827586206895,0,0,1,0,0,0,0,0,0.7146666666666668,0.2786666666666666,1.0,0.0,1.0,0.0,0.2095725859157226,0.2822348484848485,0.0,1.0,0.0,0.0,0.0
114,114,10,319,0.567398119122257,0.5015673981191222,130,132,4,0,4.35423197492163,0,0,1,0,0,0,0,0,0.4967352092352092,0.1054292929292929,0.95625,0.04375,0.95625,0.04375,0.1290338165020801,0.3484051036682616,0.0165255688085489,0.0066666666666666,0.3125,0.2375,0.2375
115,115,6,219,0.6666666666666666,0.593607305936073,109,126,3,0,4.675799086757991,0,0,1,0,0,0,0,0,0.4871771906254665,0.0071876399462606,0.6846153846153846,0.3153846153846154,0.6846153846153846,0.3153846153846154,0.1374643405093995,0.3233333333333333,0.0072869480355904,-0.0726190476190476,0.0,0.0,0.0
116,116,9,436,0.5527522935779816,0.5779816513761468,190,130,2,0,4.791284403669724,0,0,1,0,0,0,0,0,0.4382775119617224,0.0231858054226475,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.1407150837584571,0.3233333333333333,0.0126175107485129,-0.0923054070112893,0.3333333333333333,0.25,0.25
117,117,5,76,0.8552631578947368,0.5657894736842105,41,125,3,0,4.789473684210527,0,0,1,0,0,0,0,0,0.5028619528619528,0.0728956228956228,0.9767441860465116,0.0232558139534883,0.9767441860465116,0.0232558139534883,0.124775301536563,0.3038277511961721,0.0078282828282828,0.0078282828282828,0.4545454545454545,0.1363636363636363,0.1363636363636363
118,118,8,423,0.5059101654846335,0.5555555555555556,161,132,3,0,4.877068557919622,0,0,0,1,0,0,0,0,0.4783163265306123,0.1472789115646258,0.9744680851063828,0.025531914893617,0.9744680851063828,0.025531914893617,0.1507602686872338,0.3233333333333333,0.02555495803943,-0.0099582560296846,0.2888888888888889,0.1777777777777777,0.1777777777777777
119,119,8,69,0.7971014492753623,0.6521739130434783,43,126,3,0,4.652173913043479,0,0,0,1,0,0,0,0,0.475,0.0,0.6888888888888889,0.3111111111111111,0.6888888888888889,0.3111111111111111,0.1640594030925365,0.3470588235294118,0.0085382813643683,0.0,0.0,0.0,0.0
120,120,9,280,0.6392857142857142,0.5785714285714286,134,131,3,0,4.896428571428571,0,0,1,0,0,0,0,0,0.5217218771566597,0.1156832298136645,0.9814814814814816,0.0185185185185185,0.9814814814814816,0.0185185185185185,0.1441849785151958,0.3233333333333333,0.0037143465304384,-0.0346482061999303,0.0,0.0,0.0
121,121,9,218,0.6697247706422018,0.6192660550458715,113,128,3,0,5.36697247706422,0,0,0,1,0,0,0,0,0.5102678571428572,0.2854910714285714,0.9481481481481482,0.0518518518518518,0.9481481481481482,0.0518518518518518,0.1843910213960621,0.3233333333333333,0.0077917052941477,-0.0923054070112893,0.4,0.1,0.1
122,122,11,128,0.6875,0.6328125,67,129,3,0,4.875,0,0,1,0,0,0,0,0,0.4459280303030303,0.2403409090909091,0.9629629629629628,0.037037037037037,0.9629629629629628,0.037037037037037,0.1905752903419935,0.3233333333333333,-0.0151996151996151,-0.0726190476190476,0.0,0.0,0.0
123,123,5,351,0.5982905982905983,0.5441595441595442,149,131,5,0,4.603988603988604,0,0,1,0,0,0,0,0,0.6149206349206349,0.1384988412261139,0.9581151832460733,0.0418848167539267,0.9581151832460733,0.0418848167539267,0.137412610653298,0.3233333333333333,0.0081740680478478,-0.0923054070112893,0.0,0.0,0.0
124,124,8,227,0.6299559471365639,0.6255506607929515,108,135,3,0,5.607929515418502,0,0,1,0,0,0,0,0,0.3859375,0.0880208333333333,0.8169014084507042,0.1830985915492957,0.8169014084507042,0.1830985915492957,0.121831596123759,0.3233333333333333,0.0262364836215757,-0.0923054070112893,0.0,0.0,0.0
125,125,8,78,0.8076923076923077,0.5897435897435898,40,127,3,0,5.051282051282051,0,0,1,0,0,0,0,0,0.31495670995671,0.0767965367965368,0.9565217391304348,0.0434782608695652,0.9565217391304348,0.0434782608695652,0.1365106919318535,0.3233333333333333,-0.0119588744588744,-0.0726190476190476,0.4285714285714285,0.2142857142857142,0.2142857142857142
126,126,7,79,0.8227848101265823,0.569620253164557,43,127,3,0,4.886075949367089,0,0,1,0,0,0,0,0,0.6415,0.2634999999999999,0.9111111111111112,0.0888888888888888,0.9111111111111112,0.0888888888888888,0.1838795009234891,0.2822348484848485,0.0185238018818638,-0.0099582560296846,0.9,-0.6,0.6
127,127,6,79,0.8987341772151899,0.7215189873417721,53,127,5,0,6.1265822784810124,0,0,1,0,0,0,0,0,0.3035714285714285,0.0431547619047619,0.9298245614035088,0.0701754385964912,0.9298245614035088,0.0701754385964912,0.0908605804146813,0.3233333333333333,-0.0239597449651797,-0.0726190476190476,0.0,0.0,0.0
128,128,9,210,0.6476190476190476,0.580952380952381,102,126,3,0,4.961904761904762,0,0,1,0,0,0,0,0,0.3438095238095238,0.0634920634920634,0.9672131147540984,0.0327868852459016,0.9672131147540984,0.0327868852459016,0.1203209150400094,0.2822348484848485,0.0260395476200121,0.0010529401154401,0.0,0.0,0.0
129,129,9,185,0.7081081081081081,0.6810810810810811,103,129,3,0,4.924324324324324,0,0,1,0,0,0,0,0,0.3916666666666667,0.1092592592592593,0.9523809523809524,0.0476190476190476,0.9523809523809524,0.0476190476190476,0.1343724353191167,0.3874999999999999,0.0098545267177285,-0.0923054070112893,0.6,0.5,0.5
130,130,11,228,0.6798245614035088,0.5789473684210527,119,126,3,0,4.995614035087719,0,0,1,0,0,0,0,0,0.4029411764705882,0.0323529411764706,0.6893939393939394,0.3106060606060606,0.6893939393939394,0.3106060606060606,0.1495466122590767,0.3233333333333333,0.0318861010273384,-0.0099582560296846,0.0666666666666666,0.0333333333333333,0.0333333333333333
131,131,8,187,0.7058823529411765,0.5989304812834224,98,125,3,0,4.957219251336898,0,0,1,0,0,0,0,0,0.5739583333333333,-0.04375,0.6071428571428571,0.3928571428571428,0.6071428571428571,0.3928571428571428,0.1580798218330762,0.3470588235294118,-0.0400349328556431,-0.04375,0.0,0.0,0.0
132,132,9,237,0.5907172995780591,0.5991561181434599,108,124,3,0,4.708860759493671,0,0,1,0,0,0,0,0,0.5252976190476191,0.1715401785714286,0.9788732394366196,0.0211267605633802,0.9788732394366196,0.0211267605633802,0.1415758565021241,0.3484051036682616,0.0279180695847362,0.0078282828282828,0.6428571428571429,0.2142857142857142,0.2142857142857142
133,133,7,178,0.6966292134831461,0.5280898876404494,83,125,3,0,4.331460674157303,0,0,1,0,0,0,0,0,0.4942857142857143,0.0335714285714285,0.6808510638297872,0.3191489361702128,0.6808510638297872,0.3191489361702128,0.1346979526192367,0.3233333333333333,0.0332176527176527,0.0078282828282828,0.0,0.0,0.0
134,134,7,139,0.7050359712230215,0.5971223021582733,69,128,3,0,4.9784172661870505,0,0,1,0,0,0,0,0,0.6017676767676767,0.3081585081585081,0.963855421686747,0.036144578313253,0.963855421686747,0.036144578313253,0.1909436361426671,0.3081585081585081,-0.0145347027699968,-0.0923054070112893,0.9,0.175,0.175
135,135,9,671,0.5096870342771982,0.5603576751117735,273,135,3,0,4.634873323397914,0,0,1,0,0,0,0,0,0.4431766233766233,0.1434987012987013,0.9601063829787234,0.0398936170212766,0.9601063829787234,0.0398936170212766,0.1430409340228904,0.3470588235294118,0.0112510179040122,-0.0923054070112893,0.0,0.0,0.0
136,136,11,119,0.7647058823529411,0.5462184873949579,58,126,3,0,4.915966386554622,0,0,1,0,0,0,0,0,0.5472222222222223,0.2527777777777777,0.953846153846154,0.0461538461538461,0.953846153846154,0.0461538461538461,0.1855914936410339,0.3233333333333333,-0.0321789321789321,-0.0726190476190476,0.9,0.6,0.6
137,137,11,61,0.8524590163934426,0.6229508196721312,37,127,3,0,5.540983606557377,0,0,1,0,0,0,0,0,0.4253246753246753,0.0811688311688311,1.0,0.0,1.0,0.0,0.11418397900741,0.3233333333333333,0.0,1.0,0.75,0.75,0.75
138,138,10,497,0.5613682092555332,0.5835010060362174,225,126,3,0,5.3561368209255535,0,0,1,0,0,0,0,0,0.4653291454921889,0.0398303689064558,0.5482758620689655,0.4517241379310345,0.5482758620689655,0.4517241379310345,0.1341492072487095,0.3233333333333333,0.0341406476436353,-0.0726190476190476,0.7,-0.4,0.4
139,139,8,228,0.6666666666666666,0.6008771929824561,121,127,3,0,5.12719298245614,0,0,1,0,0,0,0,0,0.3172268907563025,0.1057804940157881,0.948905109489051,0.0510948905109489,0.948905109489051,0.0510948905109489,0.1366355241745408,0.3233333333333333,0.0200494745748341,-0.0923054070112893,0.0,0.0,0.0
140,140,10,217,0.6682027649769585,0.6405529953917051,107,128,5,0,5.188940092165899,0,0,1,0,0,0,0,0,0.4513157894736841,0.1552631578947368,0.9136690647482014,0.0863309352517985,0.9136690647482014,0.0863309352517985,0.1423209322701061,0.3233333333333333,0.0223411701687102,-0.0923054070112893,0.0,0.0,0.0
141,141,9,937,0.4941302027748132,0.5731056563500534,386,137,5,0,5.028815368196371,0,0,1,0,0,0,0,0,0.4351257845233748,0.1976329560666909,0.947858472998138,0.0521415270018622,0.947858472998138,0.0521415270018622,0.168806386850418,0.3484051036682616,0.0168991350702345,-0.0923054070112893,0.0666666666666666,0.0333333333333333,0.0333333333333333
142,142,5,147,0.6258503401360545,0.6462585034013606,70,126,3,0,4.938775510204081,0,0,1,0,0,0,0,0,0.4,0.1791666666666666,0.9473684210526316,0.0526315789473684,0.9473684210526316,0.0526315789473684,0.1548536629185591,0.3233333333333333,0.0081460930996534,-0.0923054070112893,0.0,0.0,0.0
143,143,9,359,0.6155988857938719,0.6629526462395543,180,128,3,0,5.3175487465181055,0,0,1,0,0,0,0,0,0.4453614062704973,0.2230565394201758,0.9243697478991596,0.0756302521008403,0.9243697478991596,0.0756302521008403,0.1784341255873314,0.3233333333333333,-0.0029403857959478,-0.0923054070112893,0.5,0.1363636363636363,0.1363636363636363
144,144,6,286,0.6433566433566433,0.5979020979020979,141,129,3,0,4.444055944055944,0,0,0,1,0,0,0,0,0.5596103896103897,-0.0436168831168831,0.6081871345029239,0.391812865497076,0.6081871345029239,0.391812865497076,0.1549043499457401,0.3233333333333333,-0.0416091683507415,-0.0923054070112893,0.0,0.0,0.0
145,145,8,123,0.8211382113821138,0.6504065040650406,72,125,3,0,5.105691056910569,0,0,1,0,0,0,0,0,0.4952380952380952,0.0738095238095238,0.95,0.05,0.95,0.05,0.1190294963485714,0.3233333333333333,-0.0048951925267714,-0.0726190476190476,0.0,0.0,0.0
146,146,10,384,0.5755208333333334,0.5807291666666666,172,128,3,0,4.973958333333333,0,0,1,0,0,0,0,0,0.3588659147869674,0.1230889724310776,0.9506726457399104,0.0493273542600896,0.9506726457399104,0.0493273542600896,0.1321144949142165,0.3874999999999999,0.02601134558906,-0.0923054070112893,0.0,0.0,0.0
147,147,6,165,0.7393939393939394,0.5393939393939394,83,127,4,0,4.848484848484849,0,0,0,1,0,0,0,0,0.6036666666666666,0.2098749999999999,0.9438202247191012,0.0561797752808988,0.9438202247191012,0.0561797752808988,0.157471449413785,0.3233333333333333,0.0011691186526402,-0.0346482061999303,0.3,1.0,1.0
148,148,10,272,0.5441176470588235,0.6066176470588235,115,133,3,0,5.007352941176471,0,0,1,0,0,0,0,0,0.3742869875222815,0.1703208556149732,0.9030303030303032,0.0969696969696969,0.9030303030303032,0.0969696969696969,0.1572998954008635,0.3233333333333333,-0.0130780094312049,-0.0923054070112893,0.0,0.0,0.0
149,149,9,570,0.5508771929824562,0.5912280701754385,260,133,3,0,4.97719298245614,0,0,1,0,0,0,0,0,0.4376047619047619,0.1575690476190476,0.9169139465875372,0.0830860534124629,0.9169139465875372,0.0830860534124629,0.1498305421577185,0.3233333333333333,0.0121775967856394,-0.0923054070112893,0.0,0.0,0.0
150,150,6,126,0.753968253968254,0.6031746031746031,67,130,4,0,5.301587301587301,0,0,1,0,0,0,0,0,0.3916666666666666,0.1825757575757575,0.8421052631578947,0.1578947368421052,0.8421052631578947,0.1578947368421052,0.1567924574373465,0.3233333333333333,0.0122755032950518,-0.0923054070112893,0.0,0.0,0.0
151,151,11,232,0.6163793103448276,0.5818965517241379,105,125,3,0,4.719827586206897,0,0,1,0,0,0,0,0,0.4325865800865801,0.1195616883116883,0.9555555555555556,0.0444444444444444,0.9555555555555556,0.0444444444444444,0.1290281403460673,0.3041030048382989,-0.0405699494357129,-0.0726190476190476,0.4,-0.4,0.4
152,152,6,115,0.7652173913043478,0.6,66,127,3,0,4.982608695652174,0,0,1,0,0,0,0,0,0.6681818181818182,0.3272727272727272,0.927536231884058,0.072463768115942,0.927536231884058,0.072463768115942,0.2068563452308269,0.3272727272727272,-0.0013245559648171,-0.0923054070112893,0.0,0.0,0.0
